Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-06-24; 00:00:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2025-06-24; 00:01:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.19A; 
2025-06-24; 00:02:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2025-06-24; 00:03:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:04:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:05:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:06:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:07:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:08:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:09:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-06-24; 00:10:06; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 40°; 32°; 0%; 17°; 0°; 24°; 0°; 22°; 127°; 127°; 11203; 17177h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
